id,score,y
30945,0.3674022488509789,0
7238,0.04434179802166269,0
17358,0.817729063055173,1
23302,0.8216751583650949,1
22005,0.19553323104401146,0
13298,0.9365851267674358,1
13175,0.21389224204211513,0
5971,0.4109967516373173,0
2782,0.02331732109551825,0
4825,0.053432457633291346,0
12535,0.10511086802078325,0
9449,0.9858004126059096,1
2553,0.009512595226401552,0
8417,0.028000054419858297,0
34066,0.9698080861809584,1
22511,0.7823283847855858,1
30967,0.9153307098053498,1
19675,0.3976585589978555,0
41424,0.2022426425968284,0
40767,0.7676778103134526,1
13720,0.3858006980911864,0
9305,0.10134766843004345,0
28500,0.40102534984335736,0
42604,0.9880721777108706,1
17473,0.9067672466957796,1
27274,0.0909215617013524,0
27665,0.09237966757538868,0
44236,0.6818377445775312,1
38624,0.03900414541098489,0
33995,0.2727865690716843,0
162,0.13383225171474514,0
44318,0.9694579956107426,1
41552,0.13574011311846038,0
39782,0.722154906383546,1
38059,0.057014033233064074,0
3617,0.23799721776497998,0
19902,0.9398128232857692,1
26010,0.1473235714861572,0
1201,0.00812063977412695,0
25048,0.49527535606142997,0
6907,0.21054228779275455,0
3405,0.008030009859070411,0
1981,0.0856866902509618,0
36507,0.027910548414125724,0
33661,0.3714125140679701,0
38384,0.5767457181564315,1
22339,0.8696586167956253,1
25921,0.45786495712644043,0
13358,0.10349755297882635,0
11076,0.022433791189752368,0
19943,0.6662192749862468,1
36168,0.01836417384020271,0
9877,0.04535418578162998,0
27118,0.29501107399017623,0
44043,0.9753384215143752,1
17063,0.25493355564904385,0
1648,0.9078997639142208,1
28833,0.49564308782689726,0
22977,0.8930890032028536,1
42467,0.21056689313499155,0
2414,0.011017421305983901,0
25373,0.9466343887895805,1
11787,0.7673068873808127,1
16730,0.03160206013893206,0
33316,0.022057783724228584,0
3220,0.054411193777688244,0
9963,0.011737372889715615,0
33322,0.13759360800495873,0
43163,0.6561638316343695,1
34689,0.6359459389920878,1
15225,0.9952705060339949,1
17257,0.630203223478525,1
26052,0.14971260830896027,0
5478,0.449153563893003,0
6265,0.06758366818423264,0
988,0.036422113837812436,0
44704,0.9734031430782453,1
1376,0.19955376558361532,0
34943,0.9105409047615213,1
43634,0.04889342243909637,0
41686,0.5412471698516682,1
41671,0.9319460777940868,1
31497,0.9670085717026312,1
21765,0.1787223410140137,0
40132,0.6556126997842922,1
39041,0.24980649497328977,0
23334,0.2581930437230838,0
31525,0.8703408925012436,1
29038,0.2139955898015079,0
17134,0.03785872610735357,0
21470,0.08558755864950639,0
8256,0.7487500352005855,1
15742,0.11310523140357137,0
2025,0.04867029290302327,0
29235,0.395990729989513,0
36373,0.05032347185040169,0
25275,0.22636193412071434,0
3962,0.9656563864138885,1
44919,0.42967202201673366,0
37105,0.03080981415877696,0
20115,0.08382346517475063,0
36816,0.3436971065297373,0
42582,0.6113201990377244,1
2120,0.00851349845561074,0
12431,0.008991481498302112,0
34343,0.1369770818663796,0
45097,0.9492705052294749,1
23394,0.011337826390615514,0
36131,0.1332992863329577,0
38856,0.16159271189843585,0
6851,0.10354840558991271,0
25125,0.1382220057761843,0
36810,0.9846785972243264,1
15364,0.9272439115410743,1
43156,0.7780605536748963,1
17122,0.09438124511307139,0
7840,0.05171512887340896,0
36065,0.1443930134530231,0
4844,0.6798626224421717,1
25963,0.11451459130716603,0
37429,0.44283087015951017,0
8393,0.021658624993992875,0
39341,0.009369123419928963,0
29531,0.0928271239851342,0
30518,0.04917182304085044,0
15404,0.06891198157661006,0
15461,0.09362216029354416,0
31011,0.04108730058832452,0
13956,0.8817835363588357,1
43050,0.9841633292505958,1
22603,0.050946642315858964,0
29470,0.12928133552328697,0
182,0.9204149844754324,1
15945,0.621028022857866,1
2844,0.012482549378729857,0
31081,0.3689733118464616,0
27755,0.07216489658102827,0
22999,0.822125295841283,1
24181,0.41813914158033727,0
23222,0.17471177320932296,0
4869,0.055350367398807006,0
16423,0.028339928775939903,0
40157,0.8154367543559281,1
44720,0.18275977190421716,0
31234,0.9549126668740423,1
8663,0.05190640553161943,0
14603,0.2021477534909763,0
25132,0.13129260968637183,0
12217,0.013562517222100723,0
8095,0.04535095058641176,0
6625,0.028442398132536045,0
9961,0.7478202042663663,1
11765,0.024490866940042048,0
21616,0.013169423572318097,0
18626,0.026189560659678996,0
13518,0.27961400379733303,0
29077,0.2656969664578592,0
35718,0.056158693883218355,0
11831,0.004201952096558682,0
33839,0.41785408775904387,0
1366,0.44087396482852426,0
18252,0.00422253950643064,0
42802,0.9073171973945485,1
11726,0.15929283214924625,0
7799,0.03563055443451118,0
8713,0.004844884884915312,0
4456,0.042548061771066396,0
2565,0.003506670353153081,0
28931,0.42139102196773176,0
34718,0.9356212441986089,1
38325,0.06789704079168211,0
20435,0.1081525514613004,0
14065,0.20367022654403028,0
7256,0.0886958373511778,0
20577,0.1538419216389647,0
25768,0.0476500098660105,0
43020,0.7327964951634367,1
30947,0.34436145605983615,0
19425,0.05172655983545797,0
28126,0.47483095194926717,0
13265,0.1860650136425459,0
3366,0.01886114849272792,0
14150,0.9963212485416055,1
39197,0.2429188765741354,0
34679,0.026327942099046795,0
12508,0.00999023775186184,0
36265,0.7726405598470164,1
6524,0.050654525776309474,0
22483,0.13885291064888472,0
40221,0.23325402416955476,0
11678,0.02802178484611812,0
12832,0.9615187772447046,1
18412,0.022702442433476917,0
43134,0.732698640113406,1
31639,0.4705403135977929,0
10719,0.002708921138482761,0
1232,0.007790843686886093,0
42989,0.9916390510862753,1
17211,0.5755781505201815,1
44859,0.9647247433125165,1
26947,0.674431441829953,1
39963,0.3002610788154579,0
14516,0.2932394217980639,0
10403,0.8790578144771668,1
19461,0.9412655440088052,1
25409,0.0873439663814556,0
7879,0.07573198944323713,0
22700,0.5516404901633651,1
33955,0.8429595132500296,1
291,0.8098804518914541,1
29365,0.011993424866519765,0
25327,0.18206742298207526,0
20271,0.930706658272082,1
25494,0.2087808549398972,0
35100,0.04418946504013186,0
40713,0.9502640813168257,1
336,0.043490264174515354,0
25777,0.18701987632372816,0
29974,0.29740836018261174,0
12362,0.28643478606051614,0
22751,0.03976454146430475,0
41894,0.8870212843513516,1
7899,0.24362573627734277,0
6922,0.8577716420776254,1
848,0.018534191074165325,0
33862,0.7470295407309036,1
44357,0.21823253410383178,0
33933,0.9571590570728246,1
34044,0.06233619582398575,0
26204,0.10030188667489938,0
25844,0.29426390295474236,0
33484,0.8047875633564687,1
6242,0.07404525726381804,0
25502,0.577909813612493,1
30152,0.7015751803340837,1
38021,0.7538746112947167,1
30614,0.06565121969774088,0
37778,0.18334764028639614,0
36709,0.5312703280774167,1
34940,0.3256538561016881,0
8497,0.20734153961460414,0
15182,0.9958759098244615,1
32310,0.45961897499936794,0
41651,0.6981104065670887,1
2154,0.070612417880231,0
1257,0.00884890096355674,0
13749,0.057287176312550515,0
8253,0.5619280398123281,1
24570,0.1134482526031099,0
38096,0.09196070363096734,0
14882,0.9962485067023804,1
24516,0.4775664976510093,0
40255,0.4391065082032939,0
9023,0.21321565174168453,0
39530,0.5267893918899395,1
2965,0.1853158488699437,0
6500,0.036436244971523486,0
2429,0.25875414467622093,0
21511,0.42161289032077254,0
25979,0.9964635352349347,1
757,0.24614842203809864,0
5213,0.018036322185266396,0
18479,0.9424782777331024,1
10868,0.9756678689251902,1
29364,0.7663644558394652,1
20653,0.8659574262417707,1
40186,0.5241162564566318,1
37016,0.19346749800648075,0
9978,0.05456189828558456,0
21150,0.04345477943408044,0
21446,0.9729344699388837,1
38943,0.07429975091455017,0
11115,0.97236757387786,1
33294,0.35435415746408905,0
7534,0.01856073327963081,0
3006,0.11677807949865485,0
30199,0.34054406940032955,0
26955,0.7359494196998525,1
38078,0.827134038791722,1
1917,0.8726078047167218,1
3939,0.009562506892593737,0
1028,0.042333258222263664,0
32048,0.7395182975939826,1
22816,0.721673233264182,1
10919,0.003266639088298524,0
21665,0.13236391933664848,0
35259,0.9734153592156486,1
40103,0.9150967699479559,1
4535,0.027369957554628316,0
38516,0.07219815083205518,0
42894,0.5898059332718641,1
22347,0.6834919498801607,1
19975,0.02636367974890287,0
34598,0.04986084637673028,0
1569,0.007137072179590585,0
41594,0.9848204539274907,1
27849,0.7133311664754658,1
10768,0.0017469435669191496,0
42530,0.8501731723654564,1
8195,0.10573864556478967,0
32967,0.9385531281492604,1
14481,0.06742906446529882,0
31769,0.14389868361495997,0
40519,0.945981423761704,1
34962,0.1328620860698929,0
23618,0.0627692960150898,0
16837,0.051597031352958476,0
11459,0.10873636007696234,0
38580,0.1405277891577645,0
20289,0.736286982006893,1
43165,0.9406884870276281,1
38640,0.029892134761707156,0
42921,0.5462298390465834,1
26017,0.7406526205390228,1
25354,0.10613861514617196,0
24986,0.1025582448456694,0
38917,0.6160599288705179,1
40943,0.6946170454985426,1
40474,0.6675262340314166,1
39739,0.7081631208647506,1
14985,0.3894105737761747,0
10786,0.07648500864255867,0
25936,0.23214316924345818,0
42866,0.8251106761995675,1
33658,0.7107401641764516,1
30343,0.1740716053338878,0
12570,0.08315151318494926,0
7025,0.06288666682961698,0
10371,0.012410010116109108,0
4423,0.008977383251415857,0
20740,0.2168459417883677,0
4401,0.006806766104362013,0
25595,0.3978153727134988,0
13969,0.9547723591568267,1
4544,0.02074026532006545,0
17268,0.4820162835729555,0
18957,0.33259047591633456,0
28492,0.6697966996490251,1
18107,0.0024478186728209106,0
7797,0.006345001248177281,0
75,0.029675434737922547,0
43197,0.9348577128712942,1
22858,0.16664741965390217,0
12296,0.0034187199766043566,0
13531,0.9852408278677308,1
21920,0.0409523566084406,0
9657,0.02328639541726666,0
16619,0.026892161078881392,0
16348,0.4939321144445475,0
39935,0.6477690069211288,1
11827,0.026906635132678557,0
10652,0.00612519414508861,0
14268,0.11596308617448874,0
40419,0.8809073215283554,1
11912,0.0029581139872677962,0
10467,0.0058000814852277845,0
40083,0.7457756850599052,1
40235,0.7200206396099547,1
25496,0.3578138029661127,0
29904,0.3926170065118401,0
43839,0.9804300607051247,1
21664,0.04775946704230652,0
41811,0.9591618075852278,1
15642,0.9763077870523197,1
11942,0.7342513868789396,1
28442,0.11682581464967051,0
33700,0.9494785507411293,1
28978,0.23071153059133523,0
20799,0.6809621775347907,1
31048,0.9647371983826496,1
3038,0.026571520227052926,0
26431,0.1405027829500241,0
6723,0.7782797680462552,1
35944,0.008071232461591756,0
21889,0.2321879694792562,0
6195,0.736673398142233,1
5152,0.011498034451323018,0
37217,0.5298449907625519,1
35009,0.9020750554610842,1
38092,0.08901064922939765,0
21204,0.08906304025001462,0
34620,0.47404187612900434,0
37316,0.9920595528045449,1
1379,0.6190844690160986,1
16306,0.011828277652001595,0
32044,0.16346396717913647,0
32285,0.6681717903098412,1
14527,0.23620061784732901,0
8527,0.915938742101099,1
16869,0.011380316814204136,0
28698,0.37586082635446305,0
13665,0.03437275865126067,0
11464,0.022797373608428935,0
7606,0.7930392658827348,1
36297,0.8372330616489375,1
3043,0.04649553896623945,0
11007,0.13018313253608127,0
30091,0.9523078457883359,1
29367,0.6712013463862653,1
21635,0.46387550749372275,0
41274,0.012142273483754485,0
19011,0.2732173124356357,0
11150,0.03613125269370502,0
16259,0.5689994344741119,1
16220,0.004178862963884246,0
12198,0.024876693743243333,0
37715,0.06779124157255882,0
28709,0.5282182576441603,1
35962,0.17323942848186025,0
451,0.04000438311127252,0
2126,0.10371853941751336,0
21131,0.7259163746395372,1
17993,0.08620896206691979,0
31545,0.7684525386856541,1
26676,0.11372024460345034,0
21200,0.04938807152034935,0
34040,0.42266166304289393,0
1700,0.01144429012806605,0
4621,0.057839011003227275,0
42256,0.9911874954958912,1
41746,0.5197065003247731,1
43523,0.8993031998583603,1
18475,0.008520410036154018,0
8191,0.41834946043267857,0
28374,0.07362372044437346,0
12206,0.0045158833743921024,0
5481,0.9761662907550951,1
3177,0.035388235753417874,0
28107,0.1697893023633919,0
9424,0.5332512565142304,1
19921,0.44449072590026945,0
43131,0.38273158651391154,0
40372,0.03811180657905096,0
25253,0.14726872338627545,0
9074,0.01757036301230464,0
11601,0.22882711737751715,0
5041,0.8117011779212153,1
11742,0.04101082716684179,0
19523,0.1805089576525774,0
12650,0.9782076786712502,1
32253,0.20501190633710398,0
6026,0.0027954859527762666,0
20153,0.12380507520667051,0
37649,0.5457589253612212,1
30834,0.06486540117988426,0
24226,0.07491232885670746,0
1822,0.06653334306774802,0
35290,0.5638676751177022,1
15602,0.12842858862205483,0
5188,0.030690889093199357,0
10785,0.07523257606843572,0
30038,0.1554833293547147,0
4995,0.04891030621417534,0
3430,0.788701988406193,1
38772,0.06215853761978328,0
21694,0.8356613292104754,1
7948,0.11654294230615343,0
36392,0.041757286359900087,0
29812,0.0346862823544093,0
41542,0.9552175105199955,1
44835,0.22201709241196227,0
3917,0.058023103623268846,0
35468,0.3931710012245786,0
39880,0.2996140144847105,0
21169,0.12591642594037994,0
25882,0.9954278956540779,1
30318,0.3567376368008002,0
34313,0.971958075722639,1
3638,0.004770436140617539,0
31684,0.1919615281648051,0
3069,0.015131925557431244,0
28630,0.4469805667820652,0
14722,0.7728962580696136,1
27858,0.4759201876700709,0
25550,0.25017513825661125,0
8059,0.046542697840541075,0
23957,0.009994927665628836,0
16612,0.02703416503179149,0
17326,0.43771688787029667,0
9393,0.10747263373457551,0
39344,0.035932897862964525,0
26524,0.9918677820097965,1
7853,0.014598942265824845,0
43915,0.9628365515148332,1
31949,0.09846801446527229,0
32405,0.3301424727073876,0
9776,0.4520888298610632,0
9205,0.9905282883839494,1
27393,0.4828224558944476,0
7462,0.01778663417447207,0
25446,0.1074518559938043,0
32281,0.9373001825279279,1
27155,0.7911692438859539,1
23486,0.02583265729463727,0
23461,0.006127533574941346,0
2104,0.02442543976429811,0
44018,0.9832768097221635,1
39468,0.6809263202804288,1
26794,0.48549080874796363,0
13192,0.14356782003681293,0
27767,0.16224438052257925,0
21471,0.05144263401619789,0
38973,0.030936500818076095,0
38785,0.06176595346857144,0
31798,0.21570061511528374,0
23212,0.19066891367000893,0
29760,0.2998122338503676,0
42491,0.9876584904830666,1
40307,0.8352644824771891,1
34556,0.3175394531857646,0
21030,0.44342697311021767,0
3785,0.056050296520100795,0
37093,0.9118836763800037,1
30113,0.8624150432311205,1
29374,0.10995873488665493,0
2053,0.2785462913447161,0
31709,0.1761784351681267,0
27785,0.5717328113331592,1
36423,0.9359084977787008,1
17926,0.8408571377761639,1
985,0.22086588032733478,0
8163,0.04105248153195975,0
17277,0.029393093553580937,0
19678,0.2158707052037254,0
34324,0.9069479969387507,1
21916,0.36956343148907367,0
20317,0.09580736791474191,0
11747,0.008220854530475588,0
463,0.011850149296054427,0
26647,0.21715859913044125,0
31249,0.3556521197641887,0
9890,0.11049487657314624,0
16459,0.7219063457580968,1
30047,0.9070795521385473,1
44670,0.9668153974525935,1
40460,0.9685022620177562,1
38878,0.3830919279651354,0
40003,0.39561523129614773,0
7869,0.003127755629756645,0
36251,0.46789157054008157,0
27860,0.557910208938898,1
3631,0.023207065225423214,0
5286,0.7579531516102036,1
42163,0.8362135687732912,1
12272,0.04071238356485561,0
23518,0.0471081366561172,0
44753,0.8566281596647767,1
26958,0.1656803762631414,0
27420,0.40221313077172965,0
31762,0.10797325095782903,0
23229,0.04618707759356955,0
32566,0.228693995291586,0
24506,0.9661512458537194,1
33017,0.9024315462689319,1
22618,0.05670377854450667,0
41004,0.9412920605683092,1
34863,0.7908928900104432,1
660,0.06670238798852313,0
43397,0.9383409671368454,1
670,0.7689860451706393,1
40456,0.9458944441366923,1
25384,0.5365410593805269,1
12391,0.03734151681713654,0
22207,0.09148003579577627,0
25178,0.3413246796112309,0
4267,0.008049690531244852,0
9773,0.020991747876539762,0
9734,0.06453772857366405,0
34110,0.7219410914080308,1
38994,0.8044034796684463,1
5021,0.9822612855653459,1
9246,0.0061534707763001295,0
28559,0.2613558411946568,0
30917,0.40216922134190286,0
25613,0.46637418151464216,0
27618,0.07340337540560465,0
44990,0.9510300878072775,1
44780,0.623063340804518,1
31153,0.35557780123553845,0
19160,0.9442401388873645,1
21193,0.06734887480421776,0
19742,0.5895860937978469,1
33848,0.07856366531840363,0
3489,0.06709131405918645,0
24994,0.03420028084955096,0
14292,0.490287540111253,0
42517,0.847356295574939,1
33144,0.3115512448146322,0
37559,0.4253188207525532,0
10987,0.07601196120883881,0
19897,0.6877881482561226,1
13702,0.16390607738753474,0
34655,0.8965761761613233,1
17123,0.7339813140849892,1
17633,0.8563627513799226,1
21068,0.7776686196951934,1
31180,0.7849218226089947,1
43786,0.2065431380101252,0
14161,0.6941734778269519,1
29928,0.07605040915203665,0
7233,0.006074864462603119,0
11607,0.041769332546286744,0
10994,0.02515224089964112,0
38404,0.19509591531295006,0
37572,0.7903182877514853,1
3573,0.04270691655753857,0
11278,0.000458552635329839,0
5424,0.2377489336773351,0
32074,0.5203518434264803,1
43372,0.06481296057592051,0
21208,0.11806945383679837,0
6770,0.010321108586889288,0
30842,0.04435877351137785,0
2895,0.11760536620788137,0
25259,0.07407746108850795,0
21928,0.8128723213058909,1
13740,0.742564661525336,1
13639,0.9537535041719896,1
4319,0.00983890206540457,0
14173,0.4756043881478571,0
31869,0.060086829210007624,0
32147,0.6467709380339202,1
5130,0.04361987972980215,0
36053,0.6311691541397392,1
3992,0.2732560276997827,0
1560,0.010352093694977561,0
11232,0.03247939408378101,0
35812,0.13123442142010716,0
9030,0.15169133943044816,0
23247,0.09312801634946197,0
13048,0.028655779412541424,0
16412,0.0041257912468905256,0
33243,0.9249913750185025,1
40194,0.14034917145711026,0
29836,0.8098313878833509,1
39100,0.7594838364972529,1
35769,0.11975474119877107,0
12436,0.11842874159059767,0
40727,0.6421928466682904,1
26386,0.13369410835144438,0
25705,0.3522394216884131,0
4145,0.0042292243111049545,0
23685,0.009026566324453792,0
24000,0.8117849491155784,1
19292,0.33376860729424407,0
21691,0.4653806955734258,0
3383,0.07918929868410497,0
15661,0.02898649962157258,0
32432,0.5629952159287263,1
21356,0.06606503513155244,0
5405,0.5942553851671508,1
35286,0.8790037719748316,1
18562,0.1689262140561112,0
38114,0.7954911441031597,1
41875,0.939992436015973,1
36636,0.015164600645479769,0
36033,0.8532212813663407,1
31107,0.69128321733487,1
38890,0.2851882323312722,0
39183,0.6925749340776979,1
21905,0.16637062026663002,0
30645,0.2616008606052876,0
33000,0.3815566757633287,0
28010,0.12145727476301679,0
18344,0.052141823883876594,0
26458,0.22573907909467292,0
10849,0.0261610792228444,0
8078,0.17055289817284877,0
29488,0.7494633413398211,1
20926,0.258615107303269,0
41432,0.8388184533041501,1
33098,0.42581072634741124,0
37122,0.27337164052615237,0
4270,0.018939822410066625,0
30929,0.6414692937883614,1
33909,0.5893217173999162,1
1937,0.022829325463848287,0
42033,0.9321391174670274,1
37735,0.9498524825141383,1
2584,0.14370652683028773,0
14743,0.7761239003808765,1
29682,0.36330661146981796,0
13149,0.8901023177362288,1
15199,0.8232737717877361,1
18464,0.04768220800139769,0
11954,0.006990029355123354,0
2371,0.3648574022176471,0
9102,0.10809585158798514,0
44641,0.7297585770330816,1
33953,0.9913129736314258,1
35465,0.1820826791969136,0
25185,0.10386047785138072,0
30143,0.043006626765842354,0
27962,0.39367603278629953,0
26550,0.14228354067068233,0
35978,0.7864935602842209,1
13925,0.9489053367346765,1
35273,0.22622590924858108,0
17345,0.028845655387999516,0
5710,0.04276525283343414,0
39951,0.5763435138825076,1
22696,0.011834093461308027,0
3119,0.06749059495738322,0
19308,0.6878092511475388,1
17912,0.9233962191901738,1
43,0.9625720781466928,1
42079,0.6418014249516648,1
18709,0.00018092312152041582,0
39713,0.6174689986517415,1
37650,0.08238423152128073,0
34089,0.9854213501624137,1
9294,0.007559074816977098,0
15819,0.9356037703370154,1
43031,0.964451831293966,1
44593,0.0024333994743483993,0
44489,0.059640637092203956,0
23010,0.0365770236342669,0
3218,0.4212777221850985,0
6580,0.3348712439099859,0
7398,0.015331383149086912,0
14143,0.6647927471863737,1
33876,0.9920854607585752,1
1421,0.826578006084985,1
35072,0.28131342177884133,0
9889,0.1522826565151646,0
25016,0.48925631799649383,0
39574,0.5095333486434596,1
38993,0.3084851356790304,0
4562,0.09966176726333806,0
19051,0.025287329831531626,0
44486,0.9662820493471105,1
44601,0.012525177124159268,0
18995,0.871952054478736,1
37565,0.01135976343201688,0
43414,0.6200200200283769,1
39514,0.49440042051209027,0
22329,0.07587142488099474,0
31716,0.4638676702329437,0
22898,0.021632954519396543,0
14334,0.034326444365908725,0
2021,0.0217359535208431,0
30005,0.9065641849301035,1
15679,0.05447150574326882,0
40844,0.022271263306361536,0
5816,0.2671945213219729,0
22775,0.023315420313414235,0
18199,0.4984008854722459,0
36632,0.4616700828798119,0
18638,0.006218010593793305,0
39671,0.9610449651268291,1
27807,0.6413431009332835,1
44965,0.44463095999928454,0
36404,0.33447475865931536,0
27016,0.27880201801256893,0
33049,0.9172321904715289,1
40123,0.836823112055291,1
3217,0.007836932840455339,0
19271,0.24460007841981066,0
4916,0.970561128538443,1
9928,0.07908397994887233,0
4538,0.006569330803632821,0
36783,0.3062037653966283,0
38353,0.4082805505974551,0
12556,0.012076587579541113,0
42767,0.9661775400868654,1
32608,0.9782476900588887,1
18370,0.6937913796599652,1
36302,0.6317588650358997,1
928,0.30010861916407316,0
19885,0.2152363159908183,0
17776,0.023326949653586282,0
43108,0.2080110858190329,0
6380,0.2001261102930643,0
27710,0.37837946479020695,0
11880,0.0006146189518273881,0
25994,0.31819811638483986,0
38026,0.10009313385122907,0
41121,0.9908585589990182,1
18819,0.14580242764753373,0
22704,0.026586758620666628,0
33865,0.7235502706538826,1
31626,0.8744959837262546,1
547,0.057237126252014645,0
32741,0.055146656548564495,0
2049,0.06185751991197604,0
17674,0.08023021437278272,0
17413,0.0376241233160263,0
6812,0.006778843933098418,0
43087,0.712047238328615,1
41357,0.8491619445255171,1
27167,0.8274650080043346,1
691,0.2093180102001892,0
28819,0.27950515736573783,0
36422,0.6788921794995987,1
3945,0.2872481566394752,0
42577,0.9709110174142808,1
5854,0.10316857951772156,0
4589,0.08581096855272694,0
28376,0.04455584950568245,0
26553,0.2627322975758852,0
13674,0.23369138288587113,0
11803,0.0067534318310900785,0
11766,0.06757456348203217,0
24533,0.8710551155400057,1
39526,0.9571638633176732,1
30971,0.2853970185501638,0
36268,0.12197002898888643,0
39355,0.22985871476895203,0
4709,0.021975966675929055,0
20601,0.6251576427576827,1
3078,0.06172245708941978,0
11294,0.019181524419722203,0
8295,0.19112673503353553,0
32009,0.9499745515703985,1
25900,0.874742891536418,1
6621,0.8545196746750604,1
31748,0.4034583252010584,0
35331,0.6605278082171656,1
35223,0.9260046525805811,1
11534,0.02874647026136315,0
45118,0.8480252725341552,1
28985,0.23135882370699346,0
19666,0.9577907252062942,1
36858,0.18281599297905196,0
1152,0.13472454905428755,0
7096,0.09820139041315107,0
42519,0.98593162308696,1
9635,0.01222016670958259,0
26691,0.5255903514270813,1
13911,0.037013454088751535,0
27395,0.22895709657015048,0
23444,0.002714933865266907,0
4220,0.06477221377240773,0
4809,0.009681253938982707,0
28344,0.8152809373503108,1
27985,0.5509625162151257,1
22780,0.08292618101871363,0
9039,0.0300635248337011,0
4791,0.014068701201085984,0
17398,0.11719151181887863,0
2792,0.6855288592595759,1
42497,0.9319698043763113,1
4876,0.6738795851219853,1
6594,0.05112142988632878,0
7281,0.825051236769029,1
8996,0.6267187731377466,1
44715,0.4242200239588695,0
1083,0.031130387837395145,0
32820,0.7079591613574648,1
3502,0.03531601860800247,0
11947,0.012459579966952824,0
29884,0.25618357420145765,0
36852,0.6605673999116861,1
43168,0.405680690028533,0
26584,0.37459185991472316,0
4573,0.05923847690718585,0
14666,0.045917930986373284,0
24758,0.11579503520636454,0
11670,0.044169991298741586,0
17241,0.09416581863352376,0
5859,0.21866800253492816,0
3941,0.011200364754544915,0
28161,0.6343552477932525,1
40978,0.974107657065143,1
29196,0.11449588464656406,0
1469,0.003740495679438741,0
5472,0.32203538383362235,0
36699,0.0661328934184839,0
42704,0.8005888725086137,1
29179,0.32364500820118175,0
44539,0.9969692150220055,1
10322,0.03869078101878453,0
20254,0.08048602381029411,0
1472,0.10717955769590383,0
1364,0.05294037976701448,0
33582,0.05215484592245253,0
20661,0.37173054301366404,0
25268,0.39797535896270014,0
9966,0.07542368684199965,0
35870,0.6792766533495556,1
9754,0.01478540508927599,0
16936,0.03554039591715282,0
8010,0.19048828228054387,0
41564,0.23674823697745873,0
35065,0.030226380480509088,0
31809,0.7009427069908822,1
17233,0.013157182880585002,0
5047,0.2532565086480431,0
31520,0.1147113243352297,0
21852,0.11023919984612898,0
40506,0.9234875695941211,1
10622,0.4957397010224889,0
2508,0.0067346208846838,0
19004,0.9693440297623804,1
3646,0.1308260351086375,0
41687,0.9624399282956092,1
27626,0.41389262893311846,0
33093,0.5775840802472114,1
42039,0.6877947629524848,1
27779,0.5770415809585094,1
7992,0.11542936637024591,0
6375,0.10526501728847293,0
9554,0.03285646081838198,0
25624,0.9651705471529162,1
22886,0.03695586451376895,0
24233,0.2298590612227445,0
13413,0.1525351794238893,0
33077,0.7630753084128462,1
15029,0.8484586820901878,1
28637,0.21905225559487457,0
9454,0.21313355245636975,0
33216,0.9559507719666244,1
33584,0.10629006323064925,0
12068,0.004883099753651827,0
32722,0.33155285994987244,0
44846,0.8917605644621008,1
21128,0.0515468648618105,0
15349,0.2342814012074382,0
27143,0.28449813684661523,0
24267,0.038360612639409,0
39491,0.6711142989235668,1
3186,0.02121434967411183,0
20692,0.31508738334202163,0
20735,0.10562463120608775,0
3071,0.11562832422376766,0
28438,0.04891883405742283,0
16576,0.0923954958028151,0
21250,0.23401469973169003,0
3628,0.009196493791755887,0
40312,0.12394418908682409,0
14716,0.008138551661543586,0
34289,0.1723688810138779,0
4734,0.008680158240546517,0
27610,0.22516234577339372,0
25745,0.4603892498129869,0
16030,0.4435010135343182,0
45125,0.6256074434485517,1
44905,0.2911290671215833,0
41271,0.9495903174236083,1
16521,0.37901868162430585,0
21399,0.21188957237504374,0
34490,0.10781481353061019,0
26609,0.119501191230108,0
37975,0.9838425237953081,1
23699,0.03937663611360992,0
30254,0.150949192673408,0
29511,0.5393526120937426,1
25695,0.20105794616017678,0
12380,0.0036433767904607197,0
516,0.07534270850128445,0
10346,0.13550685030648194,0
4947,0.025681019654244724,0
39343,0.008276582925289964,0
18944,0.12558198865230102,0
10446,0.00961738258601766,0
10678,0.06793081108382576,0
7893,0.02653500507698409,0
41539,0.46507427123222383,0
40710,0.9624267014857701,1
44868,0.7748235940756218,1
40652,0.7225349659226691,1
31814,0.5163957734957988,1
17181,0.0398670621962639,0
27312,0.9128744585006212,1
22739,0.04054217732801265,0
42942,0.41477919029444804,0
33476,0.29042249662391384,0
37374,0.2829819672884857,0
27582,0.23052477595101922,0
25934,0.868317590037241,1
18687,0.20732766804155933,0
15728,0.8756497240762964,1
7830,0.028121235126771074,0
32828,0.8774138318447049,1
18918,0.703859097834931,1
6232,0.30297343690972645,0
27828,0.5433529236332653,1
15219,0.17519028858754512,0
17588,0.8733264860824863,1
9482,0.12750867416003675,0
10971,0.012392692903682894,0
14809,0.4025968674339539,0
30480,0.6599833440155997,1
44395,0.9855721637694049,1
18063,0.008864120722970971,0
23877,0.023445752032121563,0
1003,0.021315332928975673,0
10078,0.038460399790938966,0
32539,0.057944873498693164,0
21931,0.6776610146525831,1
24693,0.08503930924526293,0
8482,0.05878055808037921,0
28166,0.49283274242414177,0
18877,0.39036077969091015,0
5709,0.15987427418536318,0
30009,0.8788970461114961,1
18153,0.00851876281092569,0
41850,0.3006103113908457,0
23419,0.4726081019211362,0
13902,0.2512206751668865,0
12991,0.3890374184993297,0
37242,0.8547018351970114,1
16080,0.8609309687934064,1
